Feature,Score
cat__Name_Angry Birds Star Wars,0.00011273142596113228
cat__Name_Band Hero,0.00011268372619521738
cat__Name_Jikkyou Powerful Pro Yakyuu 2014,0.00011266959539535382
cat__Name_NHL 2K8,0.00011259929457396733
cat__Name_NASCAR 99,0.00011248662004037513
cat__Developer_Blast! Entertainment Ltd,0.00011223457456754904
cat__Developer_Day 1 Studios,0.00011201889789025365
cat__Name_BlazBlue: Chrono Phantasma Extend,0.00011185193985563391
cat__Name_Puyo Puyo Tetris,0.00011178533959221859
cat__Name_Ninja Reflex,0.00011176187353068023
cat__Name_Armored Core 4,0.00011158740618411045
cat__Name_Obscure,0.0001115050359949965
cat__Name_Final Fantasy XIV: A Realm Reborn,0.00011143871334162725
cat__Name_Grandia II,0.0001112528067890306
cat__Name_Star Wars Jedi Knight II: Jedi Outcast,0.00011108325824027432
cat__Name_Wanted: Weapons of Fate,0.00011090654345891071
cat__Name_Grey's Anatomy: The Video Game,0.0001108432014015337
cat__Name_SimCity Creator,0.00011061316309946001
cat__Name_The Elder Scrolls V: Skyrim,0.000110426474028813
cat__Developer_Zerodiv,0.00011025650568741163
cat__User_Score_0.9,0.00011023632552187301
cat__Name_Catwoman,0.00010984689564996764
cat__Name_Sesame Street: Cookie's Counting Carnival,0.0001098074875700572
cat__Name_WinBack: Covert Operations,0.00010965686018848952
cat__Name_Arabians Lost: The Engagement on Desert,0.00010955685237157287
cat__Name_Child of Light,0.00010947574666864135
cat__Name_I Am In The Movie,0.00010923386897288001
cat__Name_Horse Life Adventures,0.0001089648608028071
cat__Developer_Beenox,0.00010892380031823912
cat__Developer_Guerrilla,0.00010855612575633167
cat__Name_Monster Jam,0.00010850165290832159
cat__Name_Lollipop Chainsaw,0.00010849397139323091
cat__Name_Steins;Gate 0,0.0001082480627033755
cat__Name_MX vs. ATV Supercross,0.0001080117746388165
cat__Name_MVP Baseball 2005,0.00010787658609623385
cat__Name_Criminal Girls: Invite Only,0.00010750739961939981
cat__Developer_Trion Worlds,0.00010744678394025708
cat__Name_Ice Age 2: The Meltdown,0.00010732078335307094
cat__Name_Cars 2,0.00010717305406804378
cat__Name_Dokapon Kingdom,0.0001071489554647087
cat__Name_Cabela's Adventure Camp,0.0001071042264271238
cat__Name_NeverDead,0.00010704502995406706
"cat__Developer_Taito Corporation, 505 Games",0.00010701971848237068
cat__Name_LittleBigPlanet,0.00010700607623781444
"cat__Developer_SCE/WWS, Media Molecule",0.00010700607623781444
cat__Name_Second Sight,0.00010692699477510281
cat__Name_Tiger Woods PGA Tour 12: The Masters,0.0001068908937725821
cat__Name_Soldier of Fortune: Payback,0.00010687625478711382
cat__Name_Brothers In Arms: Road to Hill 30,0.00010679807454694323
cat__Name_Call of Duty: Modern Warfare Trilogy,0.00010668044526929155
cat__Name_Worms Forts: Under Siege,0.0001063274605072051
cat__Publisher_Screenlife,0.00010629011120932841
cat__Name_Sushi Go-Round,0.00010622103878399347
"cat__Developer_Gearbox Software, 3D Realms",0.00010604599012853377
cat__Name_Duke Nukem Forever,0.00010604599012853377
cat__Developer_K2 LLC,0.00010600586143205692
cat__Name_Sniper Elite 3,0.00010570616469585126
"cat__Developer_Red Tribe, Brash Entertainment",0.00010556145441231735
cat__Name_Future Tactics: The Uprising,0.00010544218065910993
cat__Name_Grand Theft Auto IV,0.00010542135809055164
cat__Developer_Kadokawa,0.0001053417544862878
cat__Name_Def Jam Icon,0.0001053224157222532
cat__Name_Jackass the Game,0.00010510346408310056
cat__Name_NBA Ballers: Chosen One,0.00010501183322986218
cat__Name_Futurama,0.00010478280608572366
cat__Developer_Project Aces,0.00010476690299565661
cat__Developer_Mistic Software,0.00010453457759496132
cat__Name_Exstetra,0.00010440685599610866
cat__Name_Moshi Monsters: Moshlings Theme Park,0.0001041765968304853
cat__Platform_3DO,0.00010416737538365695
cat__Name_X-Men: The Official Game,0.00010405400252522234
cat__Publisher_Daito,0.00010404494188664959
cat__Developer_Deep Fried Entertainment,0.00010402206566140215
cat__Name_Scooby-Doo! First Frights,0.00010380476922589033
cat__Name_Jikkyou Powerful Pro Yakyuu 2012,0.00010347552675926686
cat__Name_NASCAR The Game: Inside Line,0.0001033360140055839
cat__Name_Ultimate Spider-Man,0.00010332155895342865
cat__Name_NCAA Football 11,0.00010325605187067044
cat__Publisher_Asmik Ace Entertainment,0.00010322312142263534
cat__Name_Kiniro no Corda 3,0.00010311066656631951
cat__Name_The King of Fighters '95,0.00010303152882129574
cat__Name_Spider-Man: The Movie,0.00010295755369638115
cat__Name_X-Men vs. Street Fighter,0.00010291582018895351
cat__Developer_Land Ho!,0.00010290408626956182
cat__Name_Wacky Races: Crash & Dash,0.00010288356517862418
cat__Developer_WideScreen Games,0.00010276402218545311
cat__Name_Rogue Trooper,0.00010274816999999992
cat__Name_Call of Duty: Black Ops,0.00010261422227675343
cat__Name_ESPN MLB Baseball,0.00010233007272131278
cat__Name_Madden NFL 2003,0.00010229965168218058
cat__Name_Rock Band Track Pack Volume 2,0.000102291933608889
cat__Name_Omerta: City of Gangsters,0.00010228786258525968
cat__Name_Super Hero Generation,0.00010226175064764753
cat__Name_South Park: Chef's Luv Shack,0.00010223726171221248
cat__Name_Rise of the Tomb Raider,0.00010221228215934186
cat__Name_Castlevania: Lords of Shadow,0.00010218477167012185
cat__Publisher_PlayV,0.00010217444980853418
cat__Name_Winning Post 8 2016,0.00010191332453135526
cat__Name_The King of Fighters Collection: The Orochi Saga,0.00010188935026811397
cat__Name_Virtua Tennis 4,0.00010185947891483416
cat__Name_Psychonauts,0.00010180541838700208
cat__Name_The Legend of Spyro: The Eternal Night,0.0001017979854741613
cat__Developer_Point of View,0.00010167274949890448
cat__Developer_Marvelous AQL,0.0001016407849423473
cat__Name_Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,0.00010162814021374977
cat__Developer_Ghost Games,0.00010155725414084937
cat__Name_Need for Speed Rivals,0.00010155725414084937
cat__Publisher_Syscom,0.00010149138077408804
cat__Name_Dynasty Warriors 6 Empires,0.00010144479447249388
"cat__Developer_Human Soft, Ivolgamus",0.00010142100084564731
cat__Developer_Yacht Club Games,0.00010140526310975506
cat__Name_Shovel Knight,0.00010140526310975506
cat__Name_Racquet Sports,0.00010121723060896315
cat__Developer_Monte Cristo Multimedia,0.00010117469118497979
cat__Name_Painkiller: Hell & Damnation,0.00010110034323096428
cat__Name_S.C.A.R.S,0.00010073423791057134
cat__Name_PDC World Championship Darts: Pro Tour,0.00010064942901033547
cat__Name_Tetris,0.0001003602397028347
cat__Name_Transformers: Devastation,0.00010020327953241814
cat__Name_R.B.I. Baseball 2016,0.0001000876160108799
cat__Publisher_MLB.com,0.0001000876160108799
cat__Name_Summer Challenge: Athletics Tournament,0.00010006246998395252
cat__Developer_Snowblind Studios,0.0001000158004319518
cat__Name_Busy Scissors,9.998895958063247e-05
cat__Publisher_Vic Tokai,9.950133684699658e-05
cat__Name_LEGO Batman 2: DC Super Heroes,9.94254742003875e-05
cat__Name_Xenoblade Chronicles,9.928707281148252e-05
cat__Developer_DSI Games,9.909434460975142e-05
cat__Name_2014 FIFA World Cup Brazil,9.893054954279723e-05
cat__Developer_SCEA,9.886641229195359e-05
cat__Name_Tomb Raider II,9.884777359325803e-05
cat__Developer_Seven45 Studios,9.880549733665145e-05
cat__Name_Power Gig: Rise of the SixString,9.880549733665145e-05
cat__Name_ESPN NBA 2Night 2002,9.830815324829434e-05
cat__Name_Totally Spies! Totally Party,9.803621767268123e-05
cat__Name_Assassin's Creed: Unity,9.783938554619453e-05
"cat__Developer_Ubisoft, Ubisoft Montreal",9.783938554619453e-05
cat__Name_International Cricket 2010,9.7715706719681e-05
cat__Name_Tales of the Abyss,9.76472741066603e-05
cat__Name_Tony Hawk's Proving Ground,9.733600377281881e-05
cat__Name_Myst,9.730312800715346e-05
cat__Name_F1 2002,9.716694727257558e-05
cat__Name_Spider-Man: Edge of Time,9.709233723631527e-05
"cat__Developer_Neon Studios, Kaiko",9.70874528930521e-05
cat__Name_Legend of Kay Anniversary,9.70874528930521e-05
cat__Developer_Flight-Plan,9.70489227882787e-05
cat__Name_Madden NFL 99,9.672668495885883e-05
cat__Name_WipEout Pulse,9.639809560946233e-05
cat__Name_Terminator Salvation,9.61108601187366e-05
cat__Name_Disney's Party,9.60310038777834e-05
cat__Name_Tetris Attack,9.599836505125303e-05
cat__Name_The Orange Box,9.59807767088039e-05
cat__Name_NatGeo Challenge! Wild Life,9.59788366694525e-05
cat__Name_Don Bradman Cricket 14,9.592479211018023e-05
cat__Publisher_Zenrin,9.555330326804778e-05
cat__Developer_Incognito Inc.,9.547705097545656e-05
cat__Name_Skylanders SWAP Force,9.54120961330629e-05
cat__Name_American Chopper 2: Full Throttle,9.535225074286391e-05
cat__Name_Grandia,9.522875816425636e-05
cat__Developer_Nerve Software,9.503971366620068e-05
cat__Name_Dragon Ball Z: Budokai Tenkaichi 3,9.487267481400607e-05
"cat__Developer_Spike, Namco Bandai Games",9.487267481400607e-05
cat__Name_Pirates of the Caribbean: Dead Man's Chest,9.485737438119646e-05
cat__Name_Arslan: The Warriors of Legend,9.484963945627367e-05
"cat__Developer_Capcom, QLOC",9.477017528181086e-05
cat__Developer_Raven Software,9.47024191233492e-05
"cat__Developer_Activision, FreeStyleGames",9.466660455303977e-05
cat__Name_DiRT Showdown,9.45614600807998e-05
cat__Name_Grand Slam Tennis 2,9.45319370780906e-05
cat__Developer_Whitebear,9.448464594274952e-05
cat__Name_Sudoku Ball Detective,9.448464594274952e-05
cat__Name_Final Fantasy XIV: Heavensward,9.448197745987041e-05
cat__Name_Night at the Museum: Battle of the Smithsonian,9.446831588999505e-05
cat__Name_You Don't Know Jack,9.424772503685563e-05
cat__Name_The Punisher,9.423999072688538e-05
cat__Publisher_GameMill Entertainment,9.419083928252636e-05
cat__Developer_Avalanche Studios,9.414278557040578e-05
cat__Publisher_Mud Duck Productions,9.411234487699538e-05
cat__Publisher_Nordcurrent,9.407246332315822e-05
cat__Name_Carnival Games,9.397351756623706e-05
cat__Name_Jimmy Neutron: Boy Genius,9.393843689620152e-05
cat__Developer_Deadline Games,9.391210462050825e-05
cat__Name_Borderlands 2,9.341067150825388e-05
cat__Name_Sonic Heroes,9.324869757842968e-05
cat__Name_Dream C Club,9.306233298533861e-05
cat__Developer_Vivendi Games,9.304222592798617e-05
cat__Developer_Shaba Games,9.30413230695315e-05
cat__Name_Need for Speed: Porsche Unleashed,9.253998408209618e-05
cat__Developer_5000ft,9.249133075406313e-05
cat__Developer_Deck 13,9.248222968116782e-05
cat__Name_Venetica,9.248222968116782e-05
cat__Name_Madden NFL 11,9.246785865113516e-05
cat__Name_Yakuza Zero: The Place of Oath,9.237287949293016e-05
cat__Name_Legends of Wrestling II,9.208880268496422e-05
cat__Name_Pro Evolution Soccer 2014,9.208031655993931e-05
cat__User_Score_3.5,9.184264482409166e-05
cat__Developer_Tango Gameworks,9.169950373677516e-05
cat__Name_The Evil Within,9.169950373677516e-05
cat__Name_Full Spectrum Warrior: Ten Hammers,9.169683081267088e-05
cat__Developer_Acclaim Studios Austin,9.15741708137352e-05
cat__Name_Need For Speed: Undercover,9.143882645157309e-05
cat__Name_Sesame Street: Elmo's Number Journey,9.133688499640691e-05
cat__Name_Disney's Atlantis: The Lost Empire,9.132125312460992e-05
cat__Name_Rabbids Go Home,9.126027048400598e-05
cat__Name_Monster Hunter Tri,9.11136127280665e-05
cat__Name_The Lord of the Rings: War in the North,9.107085782400492e-05
cat__Name_Scene It? Twilight,9.106535449443509e-05
cat__Name_Rugby 15,9.088601505213845e-05
cat__Name_Brunswick Pro Bowling,9.088581512484151e-05
cat__Developer_Cauldron Ltd.,9.077158523163043e-05
cat__Developer_Quicksilver Software,9.072433228929366e-05
cat__Name_Star Trek: Tactical Assault,9.072433228929366e-05
cat__Developer_Gaming Minds Studios,9.06420185579071e-05
cat__Name_Detana TwinBee Yahho! Deluxe Pack,9.043033036348902e-05
cat__Name_Despicable Me: The Game,9.040015870287466e-05
cat__Name_Blood Drive,9.039391270759811e-05
cat__Name_Cars: Mater-National Championship,9.028256417331626e-05
cat__Developer_Monumental Games,9.008750539962751e-05
cat__Name_Challenge Me: Brain Puzzles 2,8.998988777664252e-05
cat__Developer_2K Play,8.985138153239092e-05
cat__Name_Sim Theme Park,8.98204209753839e-05
cat__Name_Chevrolet Camaro: Wild Ride,8.960931212020906e-05
cat__Developer_Swingin' Ape,8.950709193611406e-05
cat__Name_Two Worlds II,8.949226588417236e-05
cat__Name_MLB 10: The Show,8.945879136235124e-05
cat__Name_TNA iMPACT!,8.898966805492847e-05
cat__Name_Hot Wheels Velocity X,8.896711368533428e-05
cat__Name_Defendin' De Penguin,8.871178162472848e-05
cat__Developer_Bec,8.863931772240541e-05
cat__Name_Obscure: The Aftermath,8.863244030321571e-05
cat__Name_NCIS,8.84950381613292e-05
cat__Name_Romancing SaGa,8.842212446125153e-05
cat__Name_Resident Evil 4 HD,8.832282072523956e-05
cat__Name_Petz Rescue: Wildlife Vet,8.831662864372536e-05
cat__Name_The Bible Game,8.822022001064855e-05
cat__Name_Avatar: The Last Airbender - Into the Inferno,8.805869194306037e-05
cat__Name_Captain America: Super Soldier,8.782016602038034e-05
cat__Name_Rugby 06,8.774821088697315e-05
cat__Name_Disney's Winnie the Pooh's Rumbly Tumbly Adventure,8.757330777964256e-05
cat__Name_Madden NFL 07,8.756762773076687e-05
cat__Name_Monster Jam: Path of Destruction,8.747500221217841e-05
cat__Name_Birds of Steel,8.742896653168852e-05
cat__Name_Shrek Smash n' Crash Racing,8.71565568042465e-05
cat__Name_MLB 09: The Show,8.703235008589161e-05
cat__Name_Indiana Jones and the Staff of Kings,8.693274530202633e-05
cat__Name_Fireblade,8.685027407651091e-05
cat__Name_FIFA 16,8.670256929821374e-05
cat__Developer_Asobo Studio,8.636814074280963e-05
cat__Name_Power Rangers: Time Force,8.628985965419833e-05
cat__Name_Tigger's Honey Hunt,8.627922676696098e-05
cat__Name_Mortal Kombat Mythologies: Sub-Zero,8.607897619705707e-05
cat__Name_Superstars V8 Racing,8.606975174252351e-05
cat__Name_Destiny: The Collection,8.59930254595298e-05
cat__Name_Freaky Flyers,8.596492624812768e-05
cat__Name_F1 2009,8.594183947219225e-05
cat__Name_Pure Futbol,8.570064460255988e-05
cat__Name_Dead Space,8.553967974678223e-05
"cat__Developer_Bandai Namco Games, Artdink",8.548217515513823e-05
cat__Name_World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,8.545699522088945e-05
cat__Developer_FireFly Studios,8.54339091442835e-05
cat__Name_SingStar Take That,8.54043288937012e-05
cat__Name_Gem Smashers,8.504977779000278e-05
cat__Name_Wallace & Gromit in Project Zoo,8.4951981795367e-05
cat__Name_Psycho-Pass: Mandatory Happiness,8.49039291349607e-05
cat__Name_Madden NFL 06,8.476674233992565e-05
cat__Name_Jaws: Ultimate Predator,8.464773517469215e-05
cat__Developer_Longtail Studios,8.442898221650008e-05
cat__Name_Goldeneye 007: Reloaded,8.440285453448215e-05
cat__Publisher_ChunSoft,8.438692672407822e-05
cat__Name_Sitting Ducks,8.434441050919617e-05
cat__Name_Warriors Orochi 3,8.424331831735632e-05
cat__Name_Fantastic 4,8.401976893979146e-05
cat__Name_Hot Wheels: Stunt Track Challenge,8.388806511916425e-05
cat__Name_Wonder World Amusement Park,8.387415100707951e-05
cat__Name_Farming Simulator 2015,8.382480811164328e-05
cat__Name_Disney's Planes,8.373070862777166e-05
cat__Name_Sangoku Koi Senki: Otome no Heihou!,8.370717470085332e-05
cat__Developer_Blue Tongue Entertainment,8.368702656424976e-05
cat__Name_Shrek 2,8.36234788598178e-05
cat__Name_The Spiderwick Chronicles,8.360421277686658e-05
cat__Name_Max Payne 3,8.359806720059648e-05
cat__Developer_Rockstar Studios,8.359806720059648e-05
cat__Developer_DC Studios,8.347419617849017e-05
cat__Name_Hot Wheels: Beat That!,8.344867574872072e-05
cat__Name_Tiger Woods PGA Tour 08,8.33716660381123e-05
cat__Name_SingStar Queen,8.333823183659383e-05
cat__Developer_S-Neo,8.311434113916771e-05
cat__Name_Time Travelers,8.29794670006434e-05
cat__Name_Tales of Zestiria,8.296845105504325e-05
cat__Developer_Namco Bandai Games America,8.291007561955777e-05
cat__Developer_WorkJam,8.290214678885466e-05
cat__Developer_h.a.n.d. Inc.,8.288566686487364e-05
cat__Developer_Gogii Games,8.285745697145241e-05
cat__Developer_KnowWonder,8.280314333053429e-05
cat__Name_Robotics;Notes,8.250931651943016e-05
cat__Name_Rock Blast,8.244548219860093e-05
cat__Name_The Voice,8.233108567223812e-05
cat__Name_Mortal Kombat 3,8.23086735556311e-05
cat__Name_Dragon Ball Z: Battle of Z,8.221853626699804e-05
cat__Publisher_Athena,8.206996307880132e-05
cat__Name_Runaway: A Twist of Fate,8.20185231509285e-05
cat__Name_Army of Two: The 40th Day,8.197845773560974e-05
cat__Name_Tony Hawk's Underground,8.196800711102181e-05
"cat__Developer_High Voltage Software, Backbone Entertainment",8.19058100127723e-05
cat__Name_Charlie and the Chocolate Factory,8.19058100127723e-05
cat__Name_Dynasty Warriors: Gundam 2,8.133084982564487e-05
cat__Name_Muppets Party Cruise,8.084870016333845e-05
cat__Developer_Volatile Games,8.082056987590569e-05
cat__Name_Dead to Rights: Retribution,8.082056987590569e-05
"cat__Name_Sesame Street: Ready, Set, Grover!",8.080677218547105e-05
cat__Name_Just Cause 2,8.059685176198261e-05
cat__Name_The Witcher 3: Wild Hunt,8.055049944521997e-05
cat__Name_Warriors of Might and Magic,8.035865356381677e-05
cat__Name_Pac-Man,8.028048046315739e-05
cat__Name_The Price is Right,8.020821779841647e-05
cat__Name_Back to the Future: The Game,8.003788198585049e-05
